clue_numbers,solving_time_ms,backtrack_count,propagation_count
265318749318947562947265813182473956659182374473659281731594628594826137826731495,80,0.013,0,0
152764893983215467647398512436982751571643289829157346218576934394821675765439128,80,0.009,0,0
584162937379854261612739458145276389893415672726983514251697843967348125438521796,80,0.007,0,0
325746918198253764674981235432678159867195342519324687986512473743869521251437896,80,0.008,0,0
918763245376425819542189673423851967185697324769234581854916732237548196691372458,80,0.007,0,0
534192768192768534768534192627385941941627385385941627216873459459216873873459216,80,0.024,0,0
217839564389564127654127839596412783873956412142783956935641278728395641461278395,80,0.009,0,0
398152647215764839476983521641378952837295164529416783784539216953621478162847395,80,0.008,0,0
417859326589263714623147985952631847361478259748592163296314578875926431134785692,80,0.007,0,0
568123974231947865479856132682431597795268413314579286147695328956382741823714659,80,0.007,0,0
269315748153874269748926153915437826826591374374682915482169537537248691691753482,80,0.008,0,0
742598613859316724631427895984651237273849156165732948326974581497185362518263479,80,0.008,0,0
216849735849537612537216948175462893462398571398175264783651429924783156651924387,80,0.024,0,0
794528631163794285528163947931247856247685319685931472872356194419872563356419728,80,0.009,0,0
219867453768453912354912867683245791197386245542791386835124679976538124421679538,80,0.006,0,0
176843529295167483834259617429571368517638942683492751342915876768324195951786234,80,0.027,0,0
764218539395746128281359476139567842428193657576482913642831795957624381813975264,80,0.008,0,0
247935618861742395539168472153687249786429531924351867478293156615874923392516784,80,0.007,0,0
652483179843791256971562348385914762194627583267835491536148927729356814418279635,80,0.006,0,0
347591628915826437268734195736459281594182376821673954453918762189267543672345819,80,0.006,0,0
849163752316257894725498361198632475457981236263574189974816523532749618681325947,80,0.008,0,0
976125834512348976834769512253874691691532487487916253328497165165283749749651328,80,0.008,0,0
742981563365247981189563247914835672538672419276419835623794158497158326851326794,80,0.009,0,0
692845713548371962173296458859413627267958134314762589721689345435127896986534271,80,0.017,0,0
829563471741892356536714289154927863972638514683145792465271938398456127217389645,80,0.008,0,0
348719526625348917719625843572864139864931275931572468183297654456183792297456381,80,0.022,0,0
937824165651937482824651793548316927279548631316279854492185376763492518185763249,80,0.006,0,0
342875619691432758785961324274658193139724586568319247816293475457186932923547861,80,0.010,0,0
184297563365418279972536481623185947851974326749362158538741692296853714417629835,80,0.006,0,0
746382591159476328832519467215794836683125749974863152321957684468231975597648213,80,0.007,0,0
138952476592467381647318925714583692269174538853629147325796814976841253481235769,80,0.007,0,0
147532689532986741986147235425369178369871524871425963293618457754293816618754392,80,0.008,0,0
957382461328416957461975328619537284573248619284691573195723846846159732732864195,80,0.019,0,0
814752693257396814693418257146875932578239146932641578469187325781523469325964781,80,0.008,0,0
652148397973265148481397265245819736198736524367524819839672451514983672726451983,80,0.006,0,0
918724653742635918653981742186492537429573186537168429865219374291347865374856291,80,0.006,0,0
241675983398421657765938412539284761176359248824716395417563829982147536653892174,80,0.008,0,0
195834762267951384483672591328167945549283617716495823651349278934728156872516439,80,0.007,0,0
236981574189574632475632981764293158851467293392158467913845726548726319627319845,80,0.008,0,0
765143892431982756829576413146398527572614938983257164394825671258761349617439285,80,0.009,0,0
126479358385261974947853162873512496469738215251694837532146789798325641614987523,80,0.007,0,0
716294835583671429942358167674829513351467982298135746825713694137946258469582371,80,0.025,0,0
329675418814392756657841923432956187781423569965718234143269875296587341578134692,80,0.009,0,0
976514238145238697382697514469185372851372946723946185594821763637459821218763459,80,0.018,0,0
736245918452891736918673452389756124567412389124938567275184693841369275693527841,80,0.008,0,0
419372865732658914568149237397265481625814793184937526276581349943726158851493672,80,0.035,0,0
289375164164289375375164289426938517517426938938517426853741692741692853692853741,80,0.009,0,0
712536984948712563536948721465189372189327456327465198291673845854291637673854219,80,0.007,0,0
539742681742618593618539724196325478325487169487196352951273846864951237273864915,80,0.006,0,0
371492586492658713658371924835147692269835471147269358986513247724986135513724869,80,0.007,0,0
523481967679532841418697352735248619284169573196753428957324186342816795861975234,80,0.013,0,0
526913874139847625478652931264539187781426593395178462647295318813764259952381746,80,0.006,0,0
173596428965482371824317569412739685397658214586241793759864132648123957231975846,80,0.008,0,0
861294735753186924942375816527863491419752683638941572184529367295637148376418259,80,0.008,0,0
381652794256947318749183265135426987978531642624879153893215476467398521512764839,80,0.009,0,0
576832149283941567194765238842619753961357824735428916659273481327184695418596372,80,0.008,0,0
529841367184637925763295481352189674918764253476523819847356192291478536635912748,80,0.006,0,0
271836945549172836638945172795213684486597213312684597157328469823469751964751328,80,0.009,0,0
845692731269137854713458296492376185637581429158924673976813542524769318381245967,80,0.009,0,0
418629753692573841537481269849236175263715984751894326174968532986352417325147698,80,0.006,0,0
235749816974861325186352794761528439852493671349617582593174268628935147417286953,80,0.009,0,0
327549186495681237816732945973415628154826793268397514641278359539164872782953461,80,0.008,0,0
241639758857421963369587142934876521786215439125394687518942376673158294492763815,80,0.006,0,0
836175294924386175715294386158427639247639518369518427583741962471962853692853741,80,0.008,0,0
746329158581476923239851674973218465128564397654793812367982541415637289892145736,80,0.007,0,0
654139287287465391391728654576394812812657943943281576725946138469813725138572469,80,0.008,0,0
351964782728513469496287315963842571517639248284175936635498127849721653172356894,80,0.008,0,0
123984567756132489948765231875621943394857126612349758487516392239478615561293874,80,0.006,0,0
382654791971328465645917832423765189756891243819432576298543617534176928167289354,80,0.008,0,0
541279836972863154368145297419327568685914372723586941236458719854791623197632485,80,0.007,0,0
925836471417259638683174952159362847236748195874591263562483719348917526791625384,80,0.013,0,0
468351927279864315153972846532497168681235479794186253815723694327649581946518732,80,0.008,0,0
837546192912783645465291387328467519159832764674915238293678451786154923541329876,80,0.007,0,0
295817346364259817871346259487563192536192478129478563648935721712684935953721684,80,0.007,0,0
321489756576123894984675231458736912192854367637291548865317429249568173713942685,80,0.007,0,0
756248139139675482482913756561782394394156827827439561948361275275894613613527948,80,0.020,0,0
235187946718946352694352187147569823382471569956823471529738614461295738873614295,80,0.008,0,0
821594763736281945954376812693712458172845639485963127267158394349627581518439276,80,0.021,0,0
318769452769425381425318796654283179283197645197654238871946523532871964946532817,80,0.006,0,0
945823716238671945716594238893162574621457893574389621359218467467935182182746359,80,0.009,0,0
835796421976214538124385679248539167359671842761428953483957216612843795597162384,80,0.006,0,0
216547893983621745475398126647859231321764958598132467832416579759283614164975382,80,0.009,0,0
127358964358649712649127835483296157296571348571483629762815493934762581815934276,80,0.009,0,0
786145329329867514514293786195632847263478195847951263931726458672584931458319672,80,0.010,0,0
239617845761584923458392176517843269692175438384926751126758394943261587875439612,80,0.007,0,0
912687345687345912345912687531298764298764531764531298473159826826473159159826473,80,0.007,0,0
675398214398421756421675983139542678542867391867139425986213547213754869754986132,80,0.008,0,0
752683914419572368863149257198254736637918425524367891241735689986421573375896142,80,0.019,0,0
973482561842516739156793428394825176285167943617934852769348215438251697521679384,80,0.009,0,0
173528649852946137694731825289674351467153298315892476741385962926417583538269714,80,0.009,0,0
195687243876243519432519687617328954549761328283954761751836492368492175924175836,80,0.009,0,0
697241583835967142421385769589672314143859276762413958274138695956724831318596427,80,0.006,0,0
239874615561923487748156392873415269926387541154692738382741956695238174417569823,80,0.013,0,0
524638971719524863638719452297345618186297534345186729853961247472853196961472385,80,0.021,0,0
612354879798216345453897261365948127849172536271563984526439718187625493934781652,80,0.007,0,0
958372164732146589416598327367814295529637841184259673891725436275463918643981752,80,0.007,0,0
241783695695142387387596241164827539728935164539461728812379456456218973973654812,80,0.006,0,0
692583741147692385583147296268354917354719862719268453825431679976825134431976528,80,0.006,0,0
264159378378246195195387264517863429429571836836492517941735682753628941682914753,80,0.008,0,0
962453178453718692718962543537189264624537819189624357896245731371896425245371986,80,0.008,0,0
869534127453217968721698354945723681186459273372861549537182496694375812218946735,80,0.008,0,0
518692437296347185743815962624173598859426713371958246467531829982764351135289674,80,0.008,0,0
248753691375691482169482753791826534453917826682534917926348175834175269517269348,80,0.021,0,0
187329456546187239329546817291463785875291643463875921754918362632754198918632574,80,0.006,0,0
628495731594731826137826495341672589276589143985143672453217968869354217712968354,80,0.006,0,0
276418953953762841841539276187943625625871394394256187438695712569127438712384569,80,0.009,0,0
328475619916328574475916823289753461164289357753164982532647198647891235891532746,80,0.013,0,0
342615789789423561561897342254761938938542176176389254697238415823154697415976823,80,0.008,0,0
632451879789362451541879362426185937397246185815937246164598723958723614273614598,80,0.009,0,0
